transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
train,45000,5465,39535,0.9981333333333332,0.9884720951509608,0.9994688250916908
test,10000,2090,7910,0.9304,0.7578947368421053,0.9759797724399494
