transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
cw,10000,9072,928,0.0562,0.0567680776014109,0.0506465517241379
df,10000,9406,594,0.0937,0.0928130980225388,0.1077441077441077
fg,10000,5783,4217,0.0982,0.1018502507349126,0.0931942138961346
jsma,10000,9678,322,0.0068,0.0066129365571399,0.0124223602484472
