transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
cw,10000,9852,148,0.0523,0.0523751522533495,0.0472972972972973
df,10000,9920,80,0.0932,0.0934475806451612,0.0625
fg,10000,6612,3388,0.1178,0.1244706594071385,0.1047815820543093
jsma,10000,10000,0,0.005,0.005,-1.0
