transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
cw,10000,9840,160,0.0523,0.0523373983739837,0.05
df,10000,9915,85,0.0932,0.0932929904185577,0.0823529411764705
fg,10000,6551,3449,0.1178,0.1244084872538543,0.1052478979414323
jsma,10000,10000,0,0.005,0.005,-1.0
