transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
train,45000,6414,38586,0.9969555555555556,0.9828500155908948,0.999300264344581
test,10000,2369,7631,0.938,0.7994934571549177,0.9809985585113352
