transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
brightness_s1,10000,2392,7608,0.9359,0.7951505016722408,0.9801524710830704
brightness_s2,10000,2436,7564,0.9304,0.7762725779967159,0.980037017451084
brightness_s3,10000,2475,7525,0.9229,0.7567676767676768,0.9775415282392028
brightness_s4,10000,2604,7396,0.9136,0.7373271889400922,0.9756625202812332
brightness_s5,10000,2963,7037,0.8862,0.693216334795815,0.9674577234617024
contrast_s1,10000,2271,7729,0.9307,0.7763099955966535,0.976064173890542
contrast_s2,10000,2759,7241,0.8946,0.7223631750634287,0.960226488054136
contrast_s3,10000,3535,6465,0.8462,0.6712871287128713,0.9418406805877804
contrast_s4,10000,4991,5009,0.7358,0.5874574233620516,0.8836095028947893
contrast_s5,10000,7798,2202,0.3384,0.2958450884842267,0.4891008174386921
defocus_blur_s1,10000,2320,7680,0.9364,0.7935344827586207,0.9795572916666668
defocus_blur_s2,10000,2523,7477,0.9154,0.748315497423702,0.9717801257188712
defocus_blur_s3,10000,3595,6405,0.8398,0.6662030598052852,0.9372365339578456
defocus_blur_s4,10000,5206,4794,0.6987,0.5574337303111794,0.8521068001668752
defocus_blur_s5,10000,7115,2885,0.4186,0.3453267744202389,0.5993067590987868
elastic_transform_s1,10000,3171,6829,0.8822,0.7123935666982024,0.961048469761312
elastic_transform_s2,10000,3209,6791,0.8792,0.7123714552820193,0.9580326903254308
elastic_transform_s3,10000,3926,6074,0.8217,0.6589403973509934,0.9269015475798486
elastic_transform_s4,10000,4929,5071,0.7432,0.5926151349158044,0.889568132518241
elastic_transform_s5,10000,5494,4506,0.7046,0.5582453585729887,0.8830448291167332
fog_s1,10000,2315,7685,0.9353,0.7900647948164147,0.9790500975927132
fog_s2,10000,2409,7591,0.9218,0.7604815276048152,0.9729943353971808
fog_s3,10000,2728,7272,0.8982,0.7254398826979472,0.963008800880088
fog_s4,10000,3449,6551,0.8581,0.691504783995361,0.9458098000305296
fog_s5,10000,5550,4450,0.6487,0.5457657657657657,0.7770786516853933
frost_s1,10000,3356,6644,0.8782,0.7047079856972587,0.965833835039133
frost_s2,10000,4246,5754,0.814,0.641073951954781,0.9416058394160584
frost_s3,10000,5658,4342,0.7094,0.562919759632379,0.9002763703362506
frost_s4,10000,5893,4107,0.6907,0.5489563889360258,0.8940832724616509
frost_s5,10000,7110,2890,0.5676,0.4583684950773558,0.8363321799307959
gaussian_blur_s1,10000,2327,7673,0.9363,0.7950150408250967,0.9791476606281768
gaussian_blur_s2,10000,3619,6381,0.8358,0.6595744680851063,0.9357467481585958
gaussian_blur_s3,10000,5425,4575,0.6678,0.536036866359447,0.8240437158469945
gaussian_blur_s4,10000,6779,3221,0.4699,0.3885528839061808,0.6411052468177585
gaussian_blur_s5,10000,8439,1561,0.2381,0.2108069676501955,0.3856502242152466
gaussian_noise_s1,10000,5618,4382,0.7363,0.5932716269134923,0.9196713829301688
gaussian_noise_s2,10000,7692,2308,0.5274,0.4394175767030681,0.8206239168110918
gaussian_noise_s3,10000,8847,1153,0.3577,0.3185260540296145,0.6582827406764961
gaussian_noise_s4,10000,9020,980,0.2871,0.2635254988913525,0.5040816326530613
gaussian_noise_s5,10000,8998,1002,0.2383,0.2256056901533674,0.3522954091816367
glass_blur_s1,10000,7611,2389,0.5057,0.4216265930889502,0.7735454164922562
glass_blur_s2,10000,7344,2656,0.5414,0.4479847494553376,0.7996987951807228
glass_blur_s3,10000,7133,2867,0.5696,0.4692275339969157,0.8193233344959888
glass_blur_s4,10000,8141,1859,0.4298,0.3626090160913893,0.7240451855836472
glass_blur_s5,10000,7924,2076,0.4493,0.3729177183240788,0.7408477842003853
impulse_noise_s1,10000,3340,6660,0.8723,0.6946107784431138,0.9614114114114114
impulse_noise_s2,10000,4768,5232,0.7794,0.6140939597315436,0.930045871559633
impulse_noise_s3,10000,6199,3801,0.6666,0.5270204871753509,0.8942383583267561
impulse_noise_s4,10000,8376,1624,0.4619,0.4017430754536771,0.7721674876847291
impulse_noise_s5,10000,9215,785,0.296,0.279869777536625,0.4853503184713376
jpeg_compression_s1,10000,3869,6131,0.8444,0.6704574825536315,0.9541673462730388
jpeg_compression_s2,10000,4597,5403,0.7897,0.6214922775723298,0.9328151027207108
jpeg_compression_s3,10000,4856,5144,0.7701,0.610172981878089,0.9210730948678072
jpeg_compression_s4,10000,5178,4822,0.7526,0.6100811123986095,0.9056408129406884
jpeg_compression_s5,10000,5585,4415,0.7042,0.5636526410026858,0.8819932049830125
motion_blur_s1,10000,3221,6779,0.8748,0.7075442409189693,0.9542705413777844
motion_blur_s2,10000,4582,5418,0.7797,0.6342208642514185,0.9027316352897748
motion_blur_s3,10000,5627,4373,0.6716,0.547538652923405,0.8312371369769037
motion_blur_s4,10000,5584,4416,0.6666,0.5336676217765043,0.8346920289855072
motion_blur_s5,10000,6097,3903,0.5813,0.4705592914548138,0.7542915705867281
pixelate_s1,10000,2859,7141,0.9076,0.7306750612102134,0.9784343929421648
pixelate_s2,10000,4311,5689,0.8426,0.6724657852006495,0.9715239936719986
pixelate_s3,10000,5216,4784,0.7667,0.5839723926380368,0.9659280936454848
pixelate_s4,10000,7201,2799,0.5294,0.394667407304541,0.8760271525544837
pixelate_s5,10000,8754,1246,0.38,0.3294493945624857,0.7351524879614767
saturate_s1,10000,2747,7253,0.9078,0.7397160538769567,0.9714600854818696
saturate_s2,10000,3157,6843,0.8799,0.7082673424136838,0.9590822738564956
saturate_s3,10000,2514,7486,0.9297,0.7824184566428003,0.9791611007213464
saturate_s4,10000,3148,6852,0.8918,0.7163278271918678,0.9724168126094572
saturate_s5,10000,4023,5977,0.8294,0.6428038777032066,0.954994144219508
shot_noise_s1,10000,4378,5622,0.8213,0.6539515760621288,0.951618641053006
shot_noise_s2,10000,5810,4190,0.7174,0.574526678141136,0.9155131264916468
shot_noise_s3,10000,7995,2005,0.4942,0.4190118824265165,0.7940149625935162
shot_noise_s4,10000,8451,1549,0.4166,0.3669388238078334,0.6875403486120077
shot_noise_s5,10000,8804,1196,0.3002,0.2776010904134484,0.4665551839464883
snow_s1,10000,3289,6711,0.8856,0.7214958954089389,0.9660259275815825
snow_s2,10000,4924,5076,0.7783,0.6238830219333875,0.9280929866036248
snow_s3,10000,4349,5651,0.8162,0.6479650494366521,0.9456733321536012
snow_s4,10000,4737,5263,0.7806,0.6166350010555204,0.92817784533536
snow_s5,10000,5693,4307,0.7104,0.5733356753908309,0.8915718597631762
spatter_s1,10000,2796,7204,0.9083,0.7353361945636624,0.9754303164908384
spatter_s2,10000,3652,6348,0.8452,0.6629244249726177,0.9500630119722748
spatter_s3,10000,4351,5649,0.8022,0.6239944840266606,0.9394583112055233
spatter_s4,10000,3170,6830,0.8869,0.7249211356466877,0.9620790629575404
spatter_s5,10000,4054,5946,0.8139,0.6443019240256537,0.9295324587958292
speckle_noise_s1,10000,4236,5764,0.8292,0.6595845136921624,0.953851492019431
speckle_noise_s2,10000,6030,3970,0.6857,0.5412935323383085,0.9050377833753148
speckle_noise_s3,10000,6842,3158,0.6128,0.4954691610640164,0.8670044331855605
speckle_noise_s4,10000,7860,2140,0.4745,0.4096692111959287,0.7126168224299065
speckle_noise_s5,10000,8376,1624,0.3627,0.3308261700095511,0.5270935960591133
zoom_blur_s1,10000,3954,6046,0.8376,0.6697015680323722,0.9474032418127688
zoom_blur_s2,10000,4611,5389,0.7822,0.6180871828236825,0.9226201521618111
