transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
impulse_noise_s4,10000,8823,1177,0.348,0.3130454493936302,0.6100254885301615
impulse_noise_s5,10000,9592,408,0.189,0.1812969140950792,0.3700980392156863
jpeg_compression_s1,10000,2417,7583,0.8463,0.5941249482829954,0.926678095740472
jpeg_compression_s2,10000,3013,6987,0.7961,0.5599070693660804,0.8979533419207099
jpeg_compression_s3,10000,3268,6732,0.7814,0.5679314565483476,0.8850267379679144
jpeg_compression_s4,10000,3445,6555,0.7524,0.5378809869375907,0.8651411136536995
jpeg_compression_s5,10000,3861,6139,0.7209,0.5410515410515411,0.8340120540804691
motion_blur_s1,10000,1971,8029,0.8765,0.6600710299340437,0.9296300909204136
motion_blur_s2,10000,3019,6981,0.7853,0.6107982775753561,0.8607649333906318
motion_blur_s3,10000,3844,6156,0.6845,0.559573361082206,0.762508122157245
motion_blur_s4,10000,3792,6208,0.6901,0.5611814345991561,0.7688466494845361
motion_blur_s5,10000,4318,5682,0.601,0.4958314034275127,0.6809222104892644
pixelate_s1,10000,1717,8283,0.908,0.6592894583576004,0.959555716527828
pixelate_s2,10000,2700,7300,0.8573,0.6051851851851852,0.9505479452054796
pixelate_s3,10000,3555,6445,0.7986,0.5426160337552742,0.9397982932505818
pixelate_s4,10000,5448,4552,0.6097,0.3972099853157121,0.8640158172231986
pixelate_s5,10000,6727,3273,0.4459,0.3031068827114613,0.739382829208677
saturate_s1,10000,1680,8320,0.9053,0.6482142857142857,0.9572115384615384
saturate_s2,10000,1975,8025,0.8755,0.6268354430379747,0.9366978193146418
saturate_s3,10000,1495,8505,0.9207,0.691638795986622,0.9609641387419166
saturate_s4,10000,2032,7968,0.8852,0.6461614173228346,0.9461596385542168
saturate_s5,10000,2877,7123,0.8259,0.5898505387556482,0.9212410501193318
shot_noise_s1,10000,3011,6989,0.8246,0.6140817004317503,0.9152954643010444
shot_noise_s2,10000,4413,5587,0.7054,0.5252662587808747,0.847682119205298
shot_noise_s3,10000,7104,2896,0.4434,0.3583896396396396,0.6519337016574586
shot_noise_s4,10000,7981,2019,0.3616,0.3032201478511465,0.5923724616146607
shot_noise_s5,10000,9022,978,0.2608,0.2384172023941476,0.467280163599182
snow_s1,10000,1955,8045,0.8848,0.6521739130434783,0.9413300186451212
snow_s2,10000,3500,6500,0.7796,0.5814285714285714,0.8863076923076924
snow_s3,10000,2854,7146,0.8162,0.5875963559915908,0.9075006996921354
snow_s4,10000,3226,6774,0.7868,0.5638561686298822,0.8929731325656923
snow_s5,10000,4053,5947,0.7305,0.5484826054774241,0.8545485118547167
spatter_s1,10000,1629,8371,0.9048,0.6593001841620626,0.9525743638752836
spatter_s2,10000,2381,7619,0.8466,0.6152876942461151,0.9188869930437064
spatter_s3,10000,3077,6923,0.7988,0.569060773480663,0.9009100101112234
spatter_s4,10000,2039,7961,0.871,0.6292300147130947,0.9329229996231628
spatter_s5,10000,2754,7246,0.8114,0.5958605664488017,0.8933204526635385
speckle_noise_s1,10000,3020,6980,0.8218,0.5927152317880795,0.920916905444126
speckle_noise_s2,10000,5013,4987,0.6569,0.4805505685218432,0.8341688389813515
speckle_noise_s3,10000,6098,3902,0.5702,0.4288291243030502,0.7911327524346489
speckle_noise_s4,10000,7740,2260,0.4215,0.3383720930232558,0.7061946902654868
speckle_noise_s5,10000,8828,1172,0.3119,0.2726551880380607,0.6075085324232082
zoom_blur_s1,10000,2411,7589,0.8544,0.643716300290336,0.921333509026222
zoom_blur_s2,10000,2875,7125,0.8198,0.6535652173913044,0.8868771929824562
zoom_blur_s3,10000,3538,6462,0.7516,0.6006218202374223,0.8342618384401114
zoom_blur_s4,10000,3965,6035,0.6811,0.544514501891551,0.7708367854183927
zoom_blur_s5,10000,4556,5444,0.5728,0.4655399473222125,0.6625642909625276
