transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
gaussian_blur_s1,10000,2463,7537,0.9359,0.7876573284612262,0.9843439034098448
gaussian_blur_s2,10000,3862,6138,0.848,0.6908337648886588,0.9468882372108178
gaussian_blur_s3,10000,5592,4408,0.6934,0.5697424892703863,0.8502722323049002
gaussian_blur_s4,10000,6969,3031,0.509,0.430764815611996,0.6888815572418344
gaussian_blur_s5,10000,8203,1797,0.2905,0.2580763135438254,0.4385086254869226
gaussian_noise_s1,10000,5372,4628,0.7561,0.6103871928518243,0.92523768366465
gaussian_noise_s2,10000,7436,2564,0.5255,0.4384077461000538,0.7780811232449298
gaussian_noise_s3,10000,8664,1336,0.3399,0.2937442289935364,0.6392215568862275
gaussian_noise_s4,10000,9140,860,0.2738,0.2422319474835886,0.6093023255813953
gaussian_noise_s5,10000,9434,566,0.2312,0.2113631545473818,0.5618374558303887
glass_blur_s1,10000,7064,2936,0.5238,0.4234144960362401,0.7653269754768393
glass_blur_s2,10000,6988,3012,0.56,0.457355466514024,0.798140770252324
glass_blur_s3,10000,6787,3213,0.5893,0.4756151466038014,0.8294428882664177
glass_blur_s4,10000,7509,2491,0.4377,0.3585031295778399,0.6764351665997591
glass_blur_s5,10000,7429,2571,0.4774,0.3861892583120204,0.7409568261376897
impulse_noise_s1,10000,3505,6495,0.8699,0.6992867332382311,0.9619707467282526
impulse_noise_s2,10000,4967,5033,0.7779,0.6257298167908194,0.928074706934234
impulse_noise_s3,10000,6592,3408,0.6642,0.5537014563106796,0.8779342723004695
impulse_noise_s4,10000,8953,1047,0.3889,0.3499385680777393,0.7220630372492837
impulse_noise_s5,10000,9601,399,0.2013,0.1894594313092386,0.4862155388471177
jpeg_compression_s1,10000,3833,6167,0.8537,0.6762327158883381,0.9640019458407654
jpeg_compression_s2,10000,4697,5303,0.8007,0.6438152011922503,0.939656798038846
jpeg_compression_s3,10000,4998,5002,0.7783,0.6234493797519007,0.9330267892842864
jpeg_compression_s4,10000,5304,4696,0.7513,0.6057692307692307,0.9156729131175468
jpeg_compression_s5,10000,5722,4278,0.7146,0.5816148199930095,0.8924731182795699
motion_blur_s1,10000,3558,6442,0.8695,0.7051714446318156,0.9602607885749768
motion_blur_s2,10000,4796,5204,0.7745,0.627814845704754,0.9096848578016912
motion_blur_s3,10000,5729,4271,0.6759,0.550183278058998,0.8445328962772185
motion_blur_s4,10000,5713,4287,0.681,0.5539996499212323,0.8502449265220434
motion_blur_s5,10000,6235,3765,0.5975,0.4869286287089013,0.7806108897742364
pixelate_s1,10000,2974,7026,0.9123,0.7488231338264963,0.9814972957586108
pixelate_s2,10000,4409,5591,0.8435,0.6761170333408937,0.9754963333929528
pixelate_s3,10000,5206,4794,0.7818,0.6100653092585478,0.968293700458907
pixelate_s4,10000,7327,2673,0.5663,0.4404258223010782,0.9113355780022446
pixelate_s5,10000,8835,1165,0.3947,0.3382003395585738,0.8231759656652361
saturate_s1,10000,2740,7260,0.9152,0.7496350364963503,0.9776859504132231
saturate_s2,10000,3143,6857,0.8885,0.7088768692332167,0.970832725681785
saturate_s3,10000,2584,7416,0.9305,0.7763157894736842,0.9842233009708736
saturate_s4,10000,3147,6853,0.8988,0.7264061010486177,0.9779658543703488
saturate_s5,10000,4037,5963,0.8504,0.6809512013871687,0.9651182290793224
shot_noise_s1,10000,4087,5913,0.8416,0.6735992170296061,0.9577202773549806
shot_noise_s2,10000,5647,4353,0.7355,0.5898707278200814,0.9244199402710774
shot_noise_s3,10000,7968,2032,0.4791,0.4031124497991968,0.7770669291338582
shot_noise_s4,10000,8567,1433,0.3917,0.3329053344227851,0.7431960921144453
shot_noise_s5,10000,9281,719,0.2744,0.2460941708867579,0.6397774687065368
snow_s1,10000,3236,6764,0.8866,0.7212608158220025,0.9657007687758724
snow_s2,10000,4959,5041,0.7769,0.6297640653357531,0.9216425312438008
snow_s3,10000,4383,5617,0.8182,0.6579968058407484,0.943208118212569
snow_s4,10000,4768,5232,0.7854,0.6279362416107382,0.9288990825688074
snow_s5,10000,5692,4308,0.7122,0.567814476458187,0.90297121634169
spatter_s1,10000,2767,7233,0.9099,0.7350921575713769,0.9767731231854002
spatter_s2,10000,3546,6454,0.8606,0.6818950930626058,0.9587852494577006
spatter_s3,10000,4423,5577,0.8133,0.6472982138819806,0.9449524834140218
spatter_s4,10000,3288,6712,0.8859,0.7186739659367397,0.9678188319427892
spatter_s5,10000,3971,6029,0.83,0.6736338453789977,0.9329905456958036
speckle_noise_s1,10000,4049,5951,0.8483,0.6804149172635219,0.9625273063350698
speckle_noise_s2,10000,6168,3832,0.6923,0.557230869001297,0.9097077244258872
speckle_noise_s3,10000,7048,2952,0.6067,0.4914869466515323,0.8817750677506775
speckle_noise_s4,10000,8351,1649,0.4546,0.3839061190276613,0.8126137052759248
speckle_noise_s5,10000,9115,885,0.3305,0.2905101481075151,0.7423728813559322
zoom_blur_s1,10000,4101,5899,0.8472,0.6878810046330164,0.9579589760976436
zoom_blur_s2,10000,4713,5287,0.801,0.6524506683640993,0.9334216001513146
zoom_blur_s3,10000,5551,4449,0.7186,0.5804359574851378,0.8909867385929422
zoom_blur_s4,10000,6103,3897,0.6395,0.5120432574143864,0.8391070053887606
zoom_blur_s5,10000,6754,3246,0.5157,0.4184187148356529,0.7181146025878004
