transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
cw,10000,9265,735,0.0523,0.0542903399892066,0.0272108843537414
df,10000,9702,298,0.0932,0.0937950937950937,0.0738255033557047
fg,10000,6146,3854,0.1178,0.1239830784249918,0.1079398028022833
jsma,10000,10000,0,0.005,0.005,-1.0
