transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
brightness_s1,10000,2173,7827,0.938,0.7823285780027611,0.9812188577999232
brightness_s2,10000,2181,7819,0.9347,0.771205868867492,0.9803043867502238
brightness_s3,10000,2278,7722,0.9291,0.7651448639157156,0.9774669774669774
brightness_s4,10000,2420,7580,0.9197,0.7475206611570248,0.97467018469657
brightness_s5,10000,2870,7130,0.8918,0.7111498257839721,0.964516129032258
contrast_s1,10000,2093,7907,0.932,0.7534639273769709,0.9792588845326924
contrast_s2,10000,2713,7287,0.8973,0.7102838186509399,0.9669274049677508
contrast_s3,10000,3464,6536,0.8594,0.6864896073903002,0.9510403916768666
contrast_s4,10000,5011,4989,0.772,0.6395928956296149,0.904990980156344
contrast_s5,10000,8160,1840,0.385,0.3438725490196078,0.5673913043478261
defocus_blur_s1,10000,2152,7848,0.9361,0.7774163568773235,0.9796126401630988
defocus_blur_s2,10000,2398,7602,0.9191,0.7535446205170976,0.97132333596422
defocus_blur_s3,10000,3673,6327,0.8491,0.6912605499591614,0.9407302038880986
defocus_blur_s4,10000,5234,4766,0.7305,0.6022162781811234,0.8713806126731012
defocus_blur_s5,10000,7132,2868,0.5015,0.4303140773976444,0.6785216178521618
elastic_transform_s1,10000,3186,6814,0.8836,0.7222222222222222,0.9590548869973584
elastic_transform_s2,10000,3251,6749,0.8765,0.7096278068286681,0.9568825011112756
elastic_transform_s3,10000,4093,5907,0.8254,0.664304910823357,0.9370238699847638
elastic_transform_s4,10000,4922,5078,0.7643,0.6284030881755384,0.8960220559275305
elastic_transform_s5,10000,5541,4459,0.7364,0.6007940804908861,0.9049114151154968
fog_s1,10000,2111,7889,0.9364,0.7674088109900521,0.98161997718342
fog_s2,10000,2303,7697,0.9248,0.7446808510638298,0.9786929972716644
fog_s3,10000,2742,7258,0.9047,0.7315827862873815,0.9701019564618352
fog_s4,10000,3354,6646,0.8695,0.7009540846750149,0.9545591333132712
fog_s5,10000,5579,4421,0.6801,0.5576268148413694,0.8346527934856367
frost_s1,10000,3023,6977,0.8875,0.703274892490903,0.967321198222732
frost_s2,10000,4083,5917,0.8283,0.6524614254224834,0.9496366401892852
frost_s3,10000,5573,4427,0.7249,0.5799389915664812,0.9073864919810256
frost_s4,10000,5705,4295,0.7058,0.5568799298860648,0.9036088474970896
frost_s5,10000,6759,3241,0.5869,0.4654534694481432,0.8401727861771058
gaussian_blur_s1,10000,2158,7842,0.9359,0.7775718257645968,0.9794695230808468
gaussian_blur_s2,10000,3699,6301,0.848,0.6926196269261963,0.9392159974607204
