transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
cw,10000,9020,980,0.0493,0.048891353,0.053061224
df,10000,9290,710,0.0843,0.083315393,0.097183099
fg,10000,5007,4993,0.1232,0.125024965,0.121369918
jsma,10000,9576,424,0.0099,0.006892231,0.077830189
auto,10000,9998,2,0.0329,0.032906581,0
