transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
brightness_s1,10000,1344,8656,0.938,0.7113095238095238,0.9731977818853974
brightness_s2,10000,1395,8605,0.9347,0.7118279569892473,0.9708309122603138
brightness_s3,10000,1489,8511,0.9291,0.707186030893217,0.9679238632358124
brightness_s4,10000,1627,8373,0.9197,0.690842040565458,0.9641705481906128
brightness_s5,10000,1979,8021,0.8918,0.6483072258716523,0.9518763246477996
contrast_s1,10000,1343,8657,0.932,0.6850335070737156,0.9703130414693312
contrast_s2,10000,1849,8151,0.8973,0.6506219578150352,0.9532572690467428
contrast_s3,10000,2444,7556,0.8594,0.6366612111292962,0.9314452091053468
contrast_s4,10000,3646,6354,0.772,0.589687328579265,0.8766131570664148
contrast_s5,10000,6755,3245,0.385,0.3239082161361954,0.5121725731895224
defocus_blur_s1,10000,1327,8673,0.9361,0.7098718914845517,0.9707137092124986
defocus_blur_s2,10000,1608,8392,0.9191,0.7021144278606966,0.9606768350810296
defocus_blur_s3,10000,2601,7399,0.8491,0.6447520184544406,0.9209352615218273
defocus_blur_s4,10000,4031,5969,0.7305,0.5678491689407095,0.8403417657899146
defocus_blur_s5,10000,5838,4162,0.5015,0.4136690647482014,0.624699663623258
elastic_transform_s1,10000,2181,7819,0.8836,0.6652911508482348,0.9444941808415398
elastic_transform_s2,10000,2295,7705,0.8765,0.6531590413943356,0.9430240103828684
elastic_transform_s3,10000,2972,7028,0.8254,0.6194481830417228,0.9124928856004552
elastic_transform_s4,10000,3707,6293,0.7643,0.5826814135419477,0.8712855553789925
elastic_transform_s5,10000,4298,5702,0.7364,0.559097254536994,0.870045598035777
fog_s1,10000,1330,8670,0.9364,0.693984962406015,0.9735870818915802
fog_s2,10000,1529,8471,0.9248,0.6827992151733159,0.9684806988549168
fog_s3,10000,1834,8166,0.9047,0.6657579062159215,0.958363948077394
fog_s4,10000,2327,7673,0.8695,0.6437473141383756,0.9379642903688258
fog_s5,10000,4259,5741,0.6801,0.5217187133129843,0.7975962375892701
frost_s1,10000,2131,7869,0.8875,0.645236977944627,0.9531071292413268
frost_s2,10000,3023,6977,0.8283,0.5970889844525306,0.9284792890927333
frost_s3,10000,4340,5660,0.7249,0.5350230414746544,0.870494699646643
frost_s4,10000,4537,5463,0.7058,0.5199471016089927,0.8601501006772836
frost_s5,10000,5482,4518,0.5869,0.4345129514775629,0.7718016821602479
gaussian_blur_s1,10000,1328,8672,0.9359,0.7085843373493976,0.970710332103321
gaussian_blur_s2,10000,2603,7397,0.848,0.6473300038417211,0.9186156549952684
gaussian_blur_s3,10000,4306,5694,0.6934,0.5508592661402694,0.8011942395504039
gaussian_blur_s4,10000,5652,4348,0.509,0.4269285208775654,0.6156853725850966
gaussian_blur_s5,10000,7187,2813,0.2905,0.2514261861694726,0.3903306078919303
gaussian_noise_s1,10000,4012,5988,0.7561,0.5436191425722832,0.8984635938543755
gaussian_noise_s2,10000,6330,3670,0.5255,0.3935229067930489,0.753133514986376
gaussian_noise_s3,10000,7953,2047,0.3399,0.270966930717968,0.6077186126038104
gaussian_noise_s4,10000,8597,1403,0.2738,0.2264743515179713,0.5637918745545261
gaussian_noise_s5,10000,8982,1018,0.2312,0.1981741260298374,0.5225933202357563
glass_blur_s1,10000,6062,3938,0.5238,0.4005278785879247,0.7135601828339259
glass_blur_s2,10000,5959,4041,0.56,0.4244000671253566,0.7599604058401386
glass_blur_s3,10000,5663,4337,0.5893,0.4414621225498852,0.7823380216739682
glass_blur_s4,10000,6608,3392,0.4377,0.3338377723970944,0.6400353773584906
glass_blur_s5,10000,6456,3544,0.4774,0.3613692688971499,0.6887697516930023
impulse_noise_s1,10000,2380,7620,0.8699,0.6361344537815126,0.9429133858267716
impulse_noise_s2,10000,3843,6157,0.7779,0.5836586000520426,0.8991391911645282
impulse_noise_s3,10000,5562,4438,0.6642,0.515282272563826,0.8508337088778729
impulse_noise_s4,10000,8229,1771,0.3889,0.332361161745048,0.6516092603049125
impulse_noise_s5,10000,8927,1073,0.2013,0.1784474067435868,0.391425908667288
jpeg_compression_s1,10000,2726,7274,0.8537,0.6188554658840792,0.9417102007148748
jpeg_compression_s2,10000,3496,6504,0.8007,0.5946796338672768,0.911439114391144
jpeg_compression_s3,10000,3741,6259,0.7783,0.5720395616145416,0.9015817223198594
jpeg_compression_s4,10000,4018,5982,0.7513,0.5522648083623694,0.8849882982280174
jpeg_compression_s5,10000,4472,5528,0.7146,0.539355992844365,0.8563675832127352
motion_blur_s1,10000,2368,7632,0.8695,0.6528716216216216,0.9367138364779874
motion_blur_s2,10000,3499,6501,0.7745,0.5853100885967419,0.8763267189663129
motion_blur_s3,10000,4426,5574,0.6759,0.5151378219611388,0.8035522066738429
motion_blur_s4,10000,4404,5596,0.681,0.5204359673024523,0.8073624017155111
motion_blur_s5,10000,5023,4977,0.5975,0.4561019311168624,0.7402049427365883
pixelate_s1,10000,2006,7994,0.9123,0.6824526420737786,0.9699774831123342
pixelate_s2,10000,3358,6642,0.8435,0.6188207266229899,0.9570912375790424
pixelate_s3,10000,4146,5854,0.7818,0.562469850458273,0.9371370003416468
pixelate_s4,10000,6251,3749,0.5663,0.4034554471284594,0.8378234195785543
pixelate_s5,10000,8084,1916,0.3947,0.3150667986145472,0.7306889352818372
saturate_s1,10000,1750,8250,0.9152,0.6874285714285714,0.9635151515151515
saturate_s2,10000,2157,7843,0.8885,0.6490496059341678,0.954354201198521
saturate_s3,10000,1486,8514,0.9305,0.6810228802153432,0.9740427531125204
saturate_s4,10000,2019,7981,0.8988,0.6404160475482912,0.9641648916175918
saturate_s5,10000,2893,7107,0.8504,0.6128586242654683,0.9470944139580696
shot_noise_s1,10000,2800,7200,0.8416,0.5853571428571429,0.94125
shot_noise_s2,10000,4238,5762,0.7355,0.5198206701274186,0.8941339812565081
shot_noise_s3,10000,7025,2975,0.4791,0.3652669039145907,0.7478991596638656
shot_noise_s4,10000,7777,2223,0.3917,0.3043590073293044,0.6972559604138552
shot_noise_s5,10000,8791,1209,0.2744,0.2292116937777272,0.6029776674937966
snow_s1,10000,2103,7897,0.8866,0.6509747979077508,0.9493478536152968
snow_s2,10000,3777,6223,0.7769,0.5753243314800106,0.8992447372649848
snow_s3,10000,3132,6868,0.8182,0.5967432950191571,0.9191904484566104
snow_s4,10000,3578,6422,0.7854,0.5757406372275014,0.902211149174712
snow_s5,10000,4505,5495,0.7122,0.5183129855715871,0.8711555959963603
spatter_s1,10000,1697,8303,0.9099,0.6517383618149676,0.9626640973142238
spatter_s2,10000,2423,7577,0.8606,0.6137020222864218,0.939553913158242
spatter_s3,10000,3239,6761,0.8133,0.5819697437480704,0.9241236503475816
spatter_s4,10000,2118,7882,0.8859,0.6529745042492918,0.9484902309058616
spatter_s5,10000,2742,7258,0.83,0.6174325309992706,0.9103058693855056
speckle_noise_s1,10000,2761,7239,0.8483,0.5972473741398044,0.9440530460008288
speckle_noise_s2,10000,4817,5183,0.6923,0.4870251193689018,0.8830792977040324
speckle_noise_s3,10000,5858,4142,0.6067,0.4404233526800956,0.8418638338966683
speckle_noise_s4,10000,7485,2515,0.4546,0.3484301937207749,0.7705765407554672
speckle_noise_s5,10000,8467,1533,0.3305,0.270225581670013,0.6634050880626223
zoom_blur_s1,10000,2926,7074,0.8472,0.6302118933697881,0.9369522193949676
zoom_blur_s2,10000,3471,6529,0.801,0.6104868913857678,0.9022821258998316
zoom_blur_s3,10000,4317,5683,0.7186,0.5452860782951123,0.8502551469294387
zoom_blur_s4,10000,4946,5054,0.6395,0.4945410432672867,0.7813612979817965
zoom_blur_s5,10000,5609,4391,0.5157,0.402032447851667,0.660897289911182
