transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
svhn,26032,19909,6123,0.1155885064535955,0.1106032447636747,0.1317981381675649
dtd,1880,1259,621,0.0888297872340425,0.0953137410643367,0.0756843800322061
places,36500,29321,7179,0.0997534246575342,0.0998260632311312,0.0994567488508148
