transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
cw,10000,9280,720,0.0523,0.05237069,0.051388889
df,10000,9542,458,0.0932,0.093167051,0.093886463
fg,10000,5176,4824,0.1178,0.126738794,0.108208955
jsma,10000,9973,27,0.005,0.004913266,0.037037037
auto,10000,9995,5,0.0333,0.033316658,0
