transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
cw,10000,9255,745,0.0523,0.052944354,0.044295302
df,10000,9588,412,0.0932,0.093763037,0.080097087
fg,10000,5259,4741,0.1178,0.124548393,0.11031428
jsma,10000,9987,13,0.005,0.004906378,0.076923077
auto,10000,9995,5,0.0333,0.033316658,0
