transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
cw,10000,8223,1777,0.0493,0.050833029,0.042205965
df,10000,8764,1236,0.0843,0.083181196,0.09223301
fg,10000,5197,4803,0.1232,0.123532807,0.122839892
jsma,10000,9585,415,0.0099,0.007094418,0.074698795
auto,10000,9994,6,0.0329,0.032919752,0
