transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
jpeg_compression_s2,10000,3612,6388,0.7897,0.5764119601328903,0.9103005635566688
jpeg_compression_s3,10000,3846,6154,0.7701,0.5663026521060842,0.8974650633734157
jpeg_compression_s4,10000,4142,5858,0.7526,0.5746016417189763,0.8784568111983612
jpeg_compression_s5,10000,4531,5469,0.7042,0.5226219377620834,0.8546352166758091
motion_blur_s1,10000,2198,7802,0.8748,0.6455868971792539,0.9393745193540118
motion_blur_s2,10000,3509,6491,0.7797,0.5907666001709889,0.8818363888460946
motion_blur_s3,10000,4617,5383,0.6716,0.51895170023825,0.8025264722273825
motion_blur_s4,10000,4576,5424,0.6666,0.5056818181818182,0.8023598820058997
motion_blur_s5,10000,5176,4824,0.5813,0.4474497681607419,0.7249170812603648
pixelate_s1,10000,1840,8160,0.9076,0.6489130434782608,0.9659313725490196
pixelate_s2,10000,3128,6872,0.8426,0.5949488491048593,0.955325960419092
pixelate_s3,10000,3994,6006,0.7667,0.5130195292939409,0.9353979353979354
pixelate_s4,10000,6129,3871,0.5294,0.352749224995921,0.809093257556187
pixelate_s5,10000,8080,1920,0.38,0.3122524752475247,0.6651041666666667
saturate_s1,10000,1726,8274,0.9078,0.6639629200463499,0.9586656997824512
saturate_s2,10000,2141,7859,0.8799,0.6398879028491359,0.9452856597531492
saturate_s3,10000,1440,8560,0.9297,0.7006944444444444,0.9682242990654204
saturate_s4,10000,2073,7927,0.8918,0.6430294259527255,0.956856313864009
saturate_s5,10000,3001,6999,0.8294,0.5791402865711429,0.9367052436062294
shot_noise_s1,10000,3308,6692,0.8213,0.6009673518742442,0.9302151823072324
shot_noise_s2,10000,4734,5266,0.7174,0.5367553865652726,0.8797949107481959
shot_noise_s3,10000,7073,2927,0.4942,0.3999717234553937,0.7218995558592416
shot_noise_s4,10000,7715,2285,0.4166,0.3482825664290343,0.6472647702407002
shot_noise_s5,10000,8448,1552,0.3002,0.2655066287878788,0.4890463917525773
snow_s1,10000,2143,7857,0.8856,0.65142323845077,0.9494718085783378
snow_s2,10000,3789,6211,0.7783,0.5774610715228292,0.9008211238125906
snow_s3,10000,3255,6745,0.8162,0.5910906298003072,0.924833209785026
snow_s4,10000,3636,6364,0.7806,0.5687568756875687,0.9016341923318668
snow_s5,10000,4563,5437,0.7104,0.5327635327635327,0.8594813316167004
spatter_s1,10000,1695,8305,0.9083,0.6407079646017699,0.9629139072847682
spatter_s2,10000,2452,7548,0.8452,0.5738172920065253,0.933359830418654
spatter_s3,10000,3231,6769,0.8022,0.5558650572578149,0.9197813561825972
spatter_s4,10000,2040,7960,0.8869,0.6651960784313725,0.943718592964824
spatter_s5,10000,2788,7212,0.8139,0.5670731707317073,0.9093178036605656
speckle_noise_s1,10000,3121,6879,0.8292,0.6052547260493432,0.930803895915104
speckle_noise_s2,10000,4989,5011,0.6857,0.508117859290439,0.8625024945120734
speckle_noise_s3,10000,5842,4158,0.6128,0.4635398836015063,0.8225108225108225
speckle_noise_s4,10000,7078,2922,0.4745,0.3794857304323255,0.7046543463381246
speckle_noise_s5,10000,7984,2016,0.3627,0.3104959919839679,0.5694444444444444
zoom_blur_s1,10000,2905,7095,0.8376,0.6134251290877797,0.92938689217759
zoom_blur_s2,10000,3620,6380,0.7822,0.5795580110497237,0.8971786833855799
zoom_blur_s3,10000,4540,5460,0.6868,0.4991189427312775,0.8428571428571429
zoom_blur_s4,10000,5240,4760,0.5946,0.4248091603053435,0.7815126050420168
zoom_blur_s5,10000,6008,3992,0.4694,0.336884154460719,0.6688376753507014
