transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
train,100000,7854,92146,0.96918,0.7368220015278839,0.9889848718338288
test,10000,1787,8213,0.8964,0.587017347509793,0.9637160599050286
