transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
cw,10000,9450,550,0.0493,0.0496296296296296,0.0436363636363636
df,10000,9622,378,0.0843,0.0838702972355019,0.0952380952380952
fg,10000,6680,3320,0.1232,0.1224550898203592,0.1246987951807229
jsma,10000,9888,112,0.0099,0.0091019417475728,0.0803571428571428
