transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
train,45000,5834,39166,0.9969555555555556,0.980973603016798,0.9993361589133432
test,10000,2142,7858,0.938,0.7810457516339869,0.9807839144820564
